season,game_id,home_team,away_team,home_score,away_score,home_win,home_field_goal_pct,away_field_goal_pct,home_three_pct,away_three_pct,total_shots
2022,2022_ATL_LAL,ATL,LAL,44,56,False,0.2345679012345679,0.2926829268292683,0.15789473684210525,0.34782608695652173,163
2022,2022_ATL_MEM,ATL,MEM,66,28,True,0.2727272727272727,0.12790697674418605,0.1935483870967742,0.1935483870967742,196
2022,2022_ATL_MEM,ATL,MEM,51,52,False,0.26136363636363635,0.23711340206185566,0.17857142857142858,0.1935483870967742,185
2022,2022_ATL_MIA,ATL,MIA,73,58,True,0.31683168316831684,0.2840909090909091,0.25,0.25806451612903225,189
2022,2022_ATL_MIA,ATL,MIA,41,45,False,0.20224719101123595,0.25,0.1282051282051282,0.15625,169
2022,2022_ATL_MIL,ATL,MIL,28,46,False,0.1511627906976744,0.21875,0.07407407407407407,0.12903225806451613,182
2022,2022_ATL_MIL,ATL,MIL,64,36,True,0.2616822429906542,0.1951219512195122,0.1951219512195122,0.12903225806451613,189
2022,2022_ATL_MIN,ATL,MIN,48,38,True,0.25287356321839083,0.21052631578947367,0.18181818181818182,0.21428571428571427,163
2022,2022_ATL_MIN,ATL,MIN,55,34,True,0.22857142857142856,0.1797752808988764,0.16666666666666666,0.08333333333333333,194
2022,2022_ATL_NOP,ATL,NOP,42,47,False,0.1935483870967742,0.21978021978021978,0.1875,0.20588235294117646,184
2022,2022_ATL_NOP,ATL,NOP,37,51,False,0.20481927710843373,0.2987012987012987,0.10714285714285714,0.2,160
2022,2022_ATL_NYK,ATL,NYK,43,33,True,0.19,0.1744186046511628,0.1282051282051282,0.08823529411764706,186
2022,2022_ATL_NYK,ATL,NYK,62,48,True,0.2978723404255319,0.25287356321839083,0.15789473684210525,0.18181818181818182,181
2022,2022_ATL_OKC,ATL,OKC,53,35,True,0.2558139534883721,0.16666666666666666,0.21951219512195122,0.09090909090909091,182
2022,2022_ATL_OKC,ATL,OKC,43,59,False,0.19387755102040816,0.24242424242424243,0.1388888888888889,0.2619047619047619,197
2022,2022_ATL_ORL,ATL,ORL,44,39,True,0.19387755102040816,0.23809523809523808,0.13953488372093023,0.34615384615384615,161
2022,2022_ATL_ORL,ATL,ORL,38,55,False,0.23076923076923078,0.2717391304347826,0.08695652173913043,0.1724137931034483,170
2022,2022_ATL_PHI,ATL,PHI,55,57,False,0.2604166666666667,0.25742574257425743,0.1724137931034483,0.12195121951219512,197
2022,2022_ATL_PHI,ATL,PHI,46,36,True,0.19811320754716982,0.19753086419753085,0.0975609756097561,0.11428571428571428,187
2022,2022_ATL_PHX,ATL,PHX,48,45,True,0.22916666666666666,0.2261904761904762,0.16,0.2413793103448276,180
2022,2022_ATL_PHX,ATL,PHX,60,41,True,0.2636363636363636,0.2235294117647059,0.0625,0.11538461538461539,195
2022,2022_ATL_POR,ATL,POR,46,53,False,0.24050632911392406,0.2857142857142857,0.27586206896551724,0.2,163
2022,2022_ATL_POR,ATL,POR,53,54,False,0.23711340206185566,0.2987012987012987,0.22580645161290322,0.3076923076923077,174
2022,2022_ATL_SAC,ATL,SAC,38,31,True,0.18947368421052632,0.13636363636363635,0.06060606060606061,0.21212121212121213,183
2022,2022_ATL_SAC,ATL,SAC,49,41,True,0.21875,0.1836734693877551,0.25,0.1388888888888889,194
2022,2022_ATL_SAS,ATL,SAS,83,30,True,0.34615384615384615,0.1686746987951807,0.34375,0.07692307692307693,187
2022,2022_ATL_SAS,ATL,SAS,58,27,True,0.25742574257425743,0.17105263157894737,0.14285714285714285,0.03571428571428571,177
2022,2022_ATL_TOR,ATL,TOR,59,23,True,0.28735632183908044,0.11494252873563218,0.2903225806451613,0.1111111111111111,174
2022,2022_ATL_TOR,ATL,TOR,45,52,False,0.22093023255813954,0.2948717948717949,0.21212121212121213,0.2608695652173913,164
2022,2022_ATL_UTA,ATL,UTA,56,38,True,0.2604166666666667,0.2077922077922078,0.16666666666666666,0.20689655172413793,173
2022,2022_ATL_UTA,ATL,UTA,63,23,True,0.2978723404255319,0.12087912087912088,0.2,0.02631578947368421,185
2022,2022_ATL_WAS,ATL,WAS,53,30,True,0.2727272727272727,0.16279069767441862,0.16129032258064516,0.07407407407407407,174
2022,2022_ATL_WAS,ATL,WAS,50,51,False,0.23232323232323232,0.2926829268292683,0.13793103448275862,0.1111111111111111,181
2022,2022_BOS_BKN,BOS,BKN,66,17,True,0.30434782608695654,0.1095890410958904,0.2777777777777778,0.05263157894736842,165
2022,2022_BOS_BKN,BOS,BKN,56,31,True,0.30120481927710846,0.13636363636363635,0.23076923076923078,0.22580645161290322,171
2022,2022_BOS_CHA,BOS,CHA,64,43,True,0.3373493975903614,0.20652173913043478,0.34782608695652173,0.14285714285714285,175
2022,2022_BOS_CHA,BOS,CHA,48,41,True,0.24390243902439024,0.2261904761904762,0.2857142857142857,0.1111111111111111,166
2022,2022_BOS_CHI,BOS,CHI,57,49,True,0.2717391304347826,0.2391304347826087,0.1891891891891892,0.17857142857142858,184
2022,2022_BOS_CHI,BOS,CHI,38,70,False,0.15463917525773196,0.30303030303030304,0.2,0.29411764705882354,196
2022,2022_BOS_CLE,BOS,CLE,46,48,False,0.2413793103448276,0.25,0.14285714285714285,0.21428571428571427,171
2022,2022_BOS_CLE,BOS,CLE,59,38,True,0.26262626262626265,0.21951219512195122,0.25925925925925924,0.07142857142857142,181
2022,2022_BOS_DAL,BOS,DAL,69,47,True,0.3333333333333333,0.24096385542168675,0.21212121212121213,0.25,176
2022,2022_BOS_DAL,BOS,DAL,60,49,True,0.3103448275862069,0.22826086956521738,0.23076923076923078,0.1794871794871795,179
2022,2022_BOS_DEN,BOS,DEN,65,55,True,0.26851851851851855,0.28888888888888886,0.16666666666666666,0.11538461538461539,198
2022,2022_BOS_DEN,BOS,DEN,57,49,True,0.25,0.2619047619047619,0.21212121212121213,0.14285714285714285,184
2022,2022_BOS_DET,BOS,DET,65,42,True,0.3191489361702128,0.24358974358974358,0.125,0.12903225806451613,172
2022,2022_BOS_DET,BOS,DET,60,32,True,0.3,0.19444444444444445,0.2222222222222222,0.10810810810810811,162
2022,2022_BOS_GSW,BOS,GSW,58,46,True,0.24299065420560748,0.2597402597402597,0.13636363636363635,0.25,184
2022,2022_BOS_GSW,BOS,GSW,67,46,True,0.32954545454545453,0.21978021978021978,0.25,0.15789473684210525,179
2022,2022_BOS_HOU,BOS,HOU,34,40,False,0.17777777777777778,0.22077922077922077,0.06896551724137931,0.2222222222222222,167
2022,2022_BOS_HOU,BOS,HOU,59,32,True,0.28421052631578947,0.1794871794871795,0.16129032258064516,0.19047619047619047,173
2022,2022_BOS_IND,BOS,IND,54,48,True,0.25,0.24719101123595505,0.26666666666666666,0.12121212121212122,181
2022,2022_BOS_IND,BOS,IND,56,35,True,0.29411764705882354,0.175,0.2222222222222222,0.1891891891891892,165
2022,2022_BOS_LAC,BOS,LAC,56,43,True,0.25806451612903225,0.2702702702702703,0.25806451612903225,0.11538461538461539,167
2022,2022_BOS_LAC,BOS,LAC,51,52,False,0.3181818181818182,0.23711340206185566,0.391304347826087,0.17647058823529413,163
2022,2022_BOS_LAL,BOS,LAL,61,31,True,0.2976190476190476,0.1794871794871795,0.2972972972972973,0.12,162
2022,2022_BOS_LAL,BOS,LAL,54,30,True,0.27380952380952384,0.16666666666666666,0.27586206896551724,0.13793103448275862,162
2022,2022_BOS_MEM,BOS,MEM,77,40,True,0.3617021276595745,0.19318181818181818,0.2903225806451613,0.2222222222222222,182
2022,2022_BOS_MEM,BOS,MEM,61,50,True,0.26881720430107525,0.22916666666666666,0.34375,0.13953488372093023,189
2022,2022_BOS_MIA,BOS,MIA,50,26,True,0.24719101123595505,0.16049382716049382,0.1935483870967742,0.0,170
2022,2022_BOS_MIA,BOS,MIA,66,50,True,0.25688073394495414,0.26506024096385544,0.2222222222222222,0.20689655172413793,192
2022,2022_BOS_MIL,BOS,MIL,34,42,False,0.2,0.20689655172413793,0.12121212121212122,0.1935483870967742,162
2022,2022_BOS_MIL,BOS,MIL,46,30,True,0.22580645161290322,0.1917808219178082,0.13793103448275862,0.06896551724137931,166
2022,2022_BOS_MIN,BOS,MIN,59,48,True,0.26881720430107525,0.2692307692307692,0.2727272727272727,0.23076923076923078,171
2022,2022_BOS_MIN,BOS,MIN,48,34,True,0.2413793103448276,0.1724137931034483,0.18181818181818182,0.11764705882352941,174
2022,2022_BOS_NOP,BOS,NOP,49,39,True,0.25301204819277107,0.20253164556962025,0.25925925925925924,0.25925925925925924,162
2022,2022_BOS_NOP,BOS,NOP,79,35,True,0.3431372549019608,0.2,0.2647058823529412,0.14705882352941177,177
2022,2022_BOS_NYK,BOS,NYK,55,35,True,0.3023255813953488,0.15151515151515152,0.125,0.15151515151515152,185
2022,2022_BOS_NYK,BOS,NYK,37,53,False,0.21518987341772153,0.25263157894736843,0.10714285714285714,0.14285714285714285,174
2022,2022_BOS_OKC,BOS,OKC,58,32,True,0.2903225806451613,0.18518518518518517,0.15384615384615385,0.08333333333333333,174
2022,2022_BOS_OKC,BOS,OKC,45,25,True,0.20652173913043478,0.14634146341463414,0.19444444444444445,0.045454545454545456,174
2022,2022_BOS_ORL,BOS,ORL,53,33,True,0.24489795918367346,0.14432989690721648,0.15625,0.11363636363636363,195
2022,2022_BOS_ORL,BOS,ORL,59,37,True,0.29213483146067415,0.17391304347826086,0.2,0.1724137931034483,181
2022,2022_BOS_PHI,BOS,PHI,68,40,True,0.32222222222222224,0.20652173913043478,0.2857142857142857,0.07142857142857142,182
2022,2022_BOS_PHI,BOS,PHI,44,51,False,0.20430107526881722,0.27380952380952384,0.1875,0.19230769230769232,177
2022,2022_BOS_PHX,BOS,PHX,71,43,True,0.31313131313131315,0.22580645161290322,0.3,0.034482758620689655,192
2022,2022_BOS_PHX,BOS,PHX,48,33,True,0.23157894736842105,0.2153846153846154,0.12903225806451613,0.20833333333333334,160
2022,2022_BOS_POR,BOS,POR,49,35,True,0.23404255319148937,0.16161616161616163,0.13513513513513514,0.0967741935483871,193
2022,2022_BOS_POR,BOS,POR,64,38,True,0.25663716814159293,0.20930232558139536,0.15,0.0625,199
2022,2022_BOS_SAC,BOS,SAC,55,35,True,0.25252525252525254,0.16326530612244897,0.17857142857142858,0.09375,197
2022,2022_BOS_SAC,BOS,SAC,66,34,True,0.25892857142857145,0.17647058823529413,0.19047619047619047,0.12121212121212122,197
2022,2022_BOS_SAS,BOS,SAS,43,42,True,0.21739130434782608,0.1588785046728972,0.10344827586206896,0.17777777777777778,199
2022,2022_BOS_SAS,BOS,SAS,60,44,True,0.2524271844660194,0.2087912087912088,0.1951219512195122,0.1935483870967742,194
2022,2022_BOS_TOR,BOS,TOR,58,45,True,0.24271844660194175,0.2289156626506024,0.23529411764705882,0.2,186
2022,2022_BOS_TOR,BOS,TOR,45,57,False,0.27631578947368424,0.28888888888888886,0.13636363636363635,0.2,166
2022,2022_BOS_UTA,BOS,UTA,56,32,True,0.2736842105263158,0.16666666666666666,0.11428571428571428,0.21428571428571427,173
2022,2022_BOS_UTA,BOS,UTA,66,26,True,0.28865979381443296,0.15942028985507245,0.3125,0.17391304347826086,166
2022,2022_BOS_WAS,BOS,WAS,68,42,True,0.2871287128712871,0.2111111111111111,0.2777777777777778,0.13333333333333333,191
2022,2022_BOS_WAS,BOS,WAS,70,32,True,0.3047619047619048,0.2,0.1875,0.08695652173913043,180
2022,2022_BKN_CHA,BKN,CHA,38,36,True,0.1797752808988764,0.21621621621621623,0.25,0.16,163
2022,2022_BKN_CHA,BKN,CHA,24,63,False,0.11458333333333333,0.2647058823529412,0.0625,0.25,198
2022,2022_BKN_CHI,BKN,CHI,57,50,True,0.24242424242424243,0.25925925925925924,0.2727272727272727,0.32,180
2022,2022_BKN_CHI,BKN,CHI,50,37,True,0.25,0.1951219512195122,0.2,0.19230769230769232,170
2022,2022_BKN_CLE,BKN,CLE,28,34,False,0.14444444444444443,0.1702127659574468,0.0625,0.06060606060606061,184
2022,2022_BKN_CLE,BKN,CLE,31,41,False,0.15053763440860216,0.20833333333333334,0.12,0.037037037037037035,189
2022,2022_BKN_DAL,BKN,DAL,44,56,False,0.21875,0.24509803921568626,0.07142857142857142,0.17647058823529413,198
2022,2022_BKN_DAL,BKN,DAL,30,50,False,0.12631578947368421,0.2564102564102564,0.17647058823529413,0.2777777777777778,173
2022,2022_BKN_DEN,BKN,DEN,44,70,False,0.22988505747126436,0.3229166666666667,0.15384615384615385,0.23529411764705882,183
2022,2022_BKN_DEN,BKN,DEN,58,52,True,0.24242424242424243,0.30666666666666664,0.2777777777777778,0.2222222222222222,174
2022,2022_BKN_DET,BKN,DET,43,19,True,0.20430107526881722,0.09090909090909091,0.14285714285714285,0.1111111111111111,181
2022,2022_BKN_DET,BKN,DET,43,30,True,0.18888888888888888,0.1625,0.2647058823529412,0.17391304347826086,170
2022,2022_BKN_GSW,BKN,GSW,32,57,False,0.17073170731707318,0.2857142857142857,0.14285714285714285,0.1724137931034483,173
2022,2022_BKN_GSW,BKN,GSW,44,74,False,0.1919191919191919,0.3229166666666667,0.1875,0.32432432432432434,195
2022,2022_BKN_HOU,BKN,HOU,65,48,True,0.30612244897959184,0.20408163265306123,0.15151515151515152,0.25,196
2022,2022_BKN_HOU,BKN,HOU,40,45,False,0.1875,0.2,0.1111111111111111,0.12195121951219512,196
2022,2022_BKN_IND,BKN,IND,40,45,False,0.1827956989247312,0.2777777777777778,0.16666666666666666,0.16666666666666666,165
2022,2022_BKN_IND,BKN,IND,42,34,True,0.17647058823529413,0.20253164556962025,0.13043478260869565,0.1,181
2022,2022_BKN_LAC,BKN,LAC,42,44,False,0.2345679012345679,0.20202020202020202,0.12903225806451613,0.11764705882352941,180
2022,2022_BKN_LAC,BKN,LAC,60,39,True,0.2808988764044944,0.21621621621621623,0.2631578947368421,0.25925925925925924,163
2022,2022_BKN_LAL,BKN,LAL,45,43,True,0.24050632911392406,0.22093023255813954,0.2413793103448276,0.19230769230769232,165
2022,2022_BKN_LAL,BKN,LAL,40,46,False,0.18888888888888888,0.22580645161290322,0.17647058823529413,0.1111111111111111,183
2022,2022_BKN_MEM,BKN,MEM,65,30,True,0.26732673267326734,0.14444444444444443,0.2972972972972973,0.14814814814814814,191
2022,2022_BKN_MEM,BKN,MEM,28,30,False,0.11578947368421053,0.1511627906976744,0.15,0.11428571428571428,181
2022,2022_BKN_MIA,BKN,MIA,52,44,True,0.2391304347826087,0.24691358024691357,0.21052631578947367,0.14285714285714285,173
2022,2022_BKN_MIA,BKN,MIA,66,37,True,0.2916666666666667,0.20987654320987653,0.3448275862068966,0.10714285714285714,177
2022,2022_BKN_MIL,BKN,MIL,55,44,True,0.2608695652173913,0.2289156626506024,0.25,0.23076923076923078,175
2022,2022_BKN_MIL,BKN,MIL,31,34,False,0.14942528735632185,0.2054794520547945,0.13513513513513514,0.125,160
2022,2022_BKN_MIN,BKN,MIN,33,43,False,0.16279069767441862,0.23255813953488372,0.1388888888888889,0.10714285714285714,172
2022,2022_BKN_MIN,BKN,MIN,42,61,False,0.1956521739130435,0.2826086956521739,0.18181818181818182,0.2647058823529412,184
2022,2022_BKN_NOP,BKN,NOP,41,44,False,0.17647058823529413,0.21739130434782608,0.14285714285714285,0.11764705882352941,194
2022,2022_BKN_NOP,BKN,NOP,51,53,False,0.2222222222222222,0.22,0.1891891891891892,0.25,199
2022,2022_BKN_NYK,BKN,NYK,43,60,False,0.21348314606741572,0.29545454545454547,0.15625,0.27586206896551724,177
2022,2022_BKN_NYK,BKN,NYK,45,50,False,0.17475728155339806,0.2682926829268293,0.2571428571428571,0.2,185
2022,2022_BKN_OKC,BKN,OKC,22,44,False,0.125,0.19791666666666666,0.0,0.20689655172413793,184
2022,2022_BKN_OKC,BKN,OKC,40,41,False,0.2,0.20481927710843373,0.06896551724137931,0.22580645161290322,178
2022,2022_BKN_ORL,BKN,ORL,74,43,True,0.3516483516483517,0.19148936170212766,0.30303030303030304,0.20588235294117646,185
2022,2022_BKN_ORL,BKN,ORL,46,26,True,0.25301204819277107,0.12643678160919541,0.17391304347826086,0.125,170
2022,2022_BKN_PHI,BKN,PHI,39,48,False,0.20987654320987653,0.2619047619047619,0.13513513513513514,0.16666666666666666,165
2022,2022_BKN_PHI,BKN,PHI,33,61,False,0.15625,0.2755102040816326,0.08823529411764706,0.22580645161290322,194
2022,2022_BKN_PHX,BKN,PHX,47,53,False,0.25,0.27380952380952384,0.17857142857142858,0.30434782608695654,168
2022,2022_BKN_PHX,BKN,PHX,47,51,False,0.22727272727272727,0.25555555555555554,0.21212121212121213,0.14705882352941177,178
2022,2022_BKN_POR,BKN,POR,34,42,False,0.15384615384615385,0.2714285714285714,0.23076923076923078,0.2,161
2022,2022_BKN_POR,BKN,POR,25,43,False,0.13414634146341464,0.23255813953488372,0.11538461538461539,0.0967741935483871,168
2022,2022_BKN_SAC,BKN,SAC,59,38,True,0.2903225806451613,0.19318181818181818,0.14705882352941177,0.11764705882352941,181
2022,2022_BKN_SAC,BKN,SAC,57,30,True,0.23076923076923078,0.16279069767441862,0.225,0.07142857142857142,190
2022,2022_BKN_SAS,BKN,SAS,39,25,True,0.19540229885057472,0.136986301369863,0.16666666666666666,0.21739130434782608,160
2022,2022_BKN_SAS,BKN,SAS,26,31,False,0.13043478260869565,0.16470588235294117,0.08,0.13636363636363635,177
2022,2022_BKN_TOR,BKN,TOR,31,25,True,0.14444444444444443,0.11494252873563218,0.14705882352941177,0.2,177
2022,2022_BKN_TOR,BKN,TOR,56,53,True,0.26881720430107525,0.22330097087378642,0.17142857142857143,0.21875,196
2022,2022_BKN_UTA,BKN,UTA,48,28,True,0.24444444444444444,0.16901408450704225,0.10810810810810811,0.18181818181818182,161
2022,2022_BKN_UTA,BKN,UTA,38,67,False,0.225,0.2727272727272727,0.06896551724137931,0.26,179
2022,2022_BKN_WAS,BKN,WAS,44,38,True,0.21212121212121213,0.17777777777777778,0.07142857142857142,0.16666666666666666,189
2022,2022_BKN_WAS,BKN,WAS,48,33,True,0.22448979591836735,0.15053763440860216,0.13793103448275862,0.1724137931034483,191
2022,2022_CHA_CHI,CHA,CHI,29,48,False,0.1511627906976744,0.275,0.15789473684210525,0.14285714285714285,166
2022,2022_CHA_CHI,CHA,CHI,31,49,False,0.1511627906976744,0.21782178217821782,0.13513513513513514,0.23809523809523808,187
2022,2022_CHA_CLE,CHA,CLE,32,46,False,0.16091954022988506,0.27631578947368424,0.10256410256410256,0.13793103448275862,163
2022,2022_CHA_CLE,CHA,CLE,39,73,False,0.2,0.3020833333333333,0.17857142857142858,0.36585365853658536,181
2022,2022_CHA_DAL,CHA,DAL,45,52,False,0.2127659574468085,0.27710843373493976,0.1388888888888889,0.2727272727272727,177
2022,2022_CHA_DAL,CHA,DAL,38,44,False,0.1650485436893204,0.28205128205128205,0.10810810810810811,0.0,181
2022,2022_CHA_DEN,CHA,DEN,20,73,False,0.11235955056179775,0.3191489361702128,0.0,0.3611111111111111,183
2022,2022_CHA_DEN,CHA,DEN,34,52,False,0.15463917525773196,0.3076923076923077,0.10526315789473684,0.12903225806451613,175
2022,2022_CHA_DET,CHA,DET,37,24,True,0.14953271028037382,0.12345679012345678,0.13513513513513514,0.13793103448275862,188
2022,2022_CHA_DET,CHA,DET,42,26,True,0.1743119266055046,0.13333333333333333,0.10526315789473684,0.05555555555555555,199
2022,2022_CHA_GSW,CHA,GSW,50,53,False,0.23,0.25510204081632654,0.17391304347826086,0.12,198
2022,2022_CHA_GSW,CHA,GSW,26,45,False,0.14814814814814814,0.20202020202020202,0.0625,0.15625,180
2022,2022_CHA_HOU,CHA,HOU,39,48,False,0.17708333333333334,0.24444444444444444,0.16666666666666666,0.16666666666666666,186
2022,2022_CHA_HOU,CHA,HOU,35,48,False,0.17582417582417584,0.2597402597402597,0.08571428571428572,0.24242424242424243,168
2022,2022_CHA_IND,CHA,IND,31,49,False,0.14606741573033707,0.23958333333333334,0.15625,0.09375,185
2022,2022_CHA_IND,CHA,IND,71,54,True,0.2897196261682243,0.27380952380952384,0.21428571428571427,0.25806451612903225,191
2022,2022_CHA_LAC,CHA,LAC,42,85,False,0.1875,0.38613861386138615,0.2,0.2,197
2022,2022_CHA_LAC,CHA,LAC,39,37,True,0.17142857142857143,0.1927710843373494,0.075,0.15625,188
2022,2022_CHA_LAL,CHA,LAL,45,38,True,0.19387755102040816,0.2236842105263158,0.1891891891891892,0.16666666666666666,174
2022,2022_CHA_LAL,CHA,LAL,24,45,False,0.12643678160919541,0.2345679012345679,0.0625,0.20588235294117646,168
2022,2022_CHA_MEM,CHA,MEM,48,61,False,0.21978021978021978,0.29069767441860467,0.21621621621621623,0.3055555555555556,177
2022,2022_CHA_MEM,CHA,MEM,43,42,True,0.15454545454545454,0.2235294117647059,0.19148936170212766,0.13333333333333333,195
2022,2022_CHA_MIA,CHA,MIA,52,41,True,0.2619047619047619,0.23684210526315788,0.22857142857142856,0.16129032258064516,160
2022,2022_CHA_MIA,CHA,MIA,28,28,False,0.1326530612244898,0.17391304347826086,0.07692307692307693,0.16666666666666666,167
2022,2022_CHA_MIL,CHA,MIL,35,42,False,0.17204301075268819,0.21951219512195122,0.08108108108108109,0.21428571428571427,175
2022,2022_CHA_MIL,CHA,MIL,40,47,False,0.20224719101123595,0.2441860465116279,0.11428571428571428,0.14705882352941177,175
2022,2022_CHA_MIN,CHA,MIN,43,53,False,0.17543859649122806,0.2891566265060241,0.1,0.21739130434782608,197
2022,2022_CHA_MIN,CHA,MIN,54,37,True,0.2553191489361702,0.23943661971830985,0.15,0.15789473684210525,165
2022,2022_CHA_NOP,CHA,NOP,43,32,True,0.18556701030927836,0.1590909090909091,0.2,0.10526315789473684,185
2022,2022_CHA_NOP,CHA,NOP,44,43,True,0.2261904761904762,0.20833333333333334,0.21428571428571427,0.11538461538461539,180
2022,2022_CHA_NYK,CHA,NYK,53,46,True,0.23157894736842105,0.2222222222222222,0.23684210526315788,0.1935483870967742,185
2022,2022_CHA_NYK,CHA,NYK,32,40,False,0.15555555555555556,0.19101123595505617,0.10256410256410256,0.1935483870967742,179
2022,2022_CHA_OKC,CHA,OKC,53,41,True,0.21782178217821782,0.2,0.225,0.2,191
2022,2022_CHA_OKC,CHA,OKC,38,33,True,0.17,0.16304347826086957,0.12121212121212122,0.09090909090909091,192
2022,2022_CHA_ORL,CHA,ORL,44,53,False,0.2087912087912088,0.2875,0.18181818181818182,0.2692307692307692,171
2022,2022_CHA_ORL,CHA,ORL,27,22,True,0.14814814814814814,0.11764705882352941,0.09375,0.07692307692307693,166
2022,2022_CHA_PHI,CHA,PHI,39,48,False,0.16666666666666666,0.2916666666666667,0.13513513513513514,0.21428571428571427,174
2022,2022_CHA_PHI,CHA,PHI,44,63,False,0.1978021978021978,0.3146067415730337,0.24242424242424243,0.2916666666666667,180
2022,2022_CHA_PHX,CHA,PHX,36,38,False,0.18181818181818182,0.17,0.16,0.11428571428571428,188
2022,2022_CHA_PHX,CHA,PHX,42,38,True,0.2,0.1927710843373494,0.11428571428571428,0.24,178
2022,2022_CHA_POR,CHA,POR,40,46,False,0.16822429906542055,0.23255813953488372,0.11428571428571428,0.2,193
2022,2022_CHA_POR,CHA,POR,34,70,False,0.175,0.3333333333333333,0.21428571428571427,0.3448275862068966,170
2022,2022_CHA_SAC,CHA,SAC,46,34,True,0.21,0.1702127659574468,0.125,0.05128205128205128,194
2022,2022_CHA_SAC,CHA,SAC,36,43,False,0.15306122448979592,0.19791666666666666,0.15,0.125,194
2022,2022_CHA_SAS,CHA,SAS,21,40,False,0.09195402298850575,0.2345679012345679,0.15151515151515152,0.09523809523809523,168
2022,2022_CHA_SAS,CHA,SAS,33,19,True,0.15294117647058825,0.10714285714285714,0.21212121212121213,0.03225806451612903,169
2022,2022_CHA_TOR,CHA,TOR,48,40,True,0.20652173913043478,0.2073170731707317,0.2777777777777778,0.1875,174
2022,2022_CHA_TOR,CHA,TOR,42,33,True,0.21686746987951808,0.16304347826086957,0.17142857142857143,0.1,175
2022,2022_CHA_UTA,CHA,UTA,50,48,True,0.22772277227722773,0.22727272727272727,0.11764705882352941,0.2222222222222222,189
2022,2022_CHA_UTA,CHA,UTA,62,32,True,0.2358490566037736,0.18421052631578946,0.2727272727272727,0.23529411764705882,182
2022,2022_CHA_WAS,CHA,WAS,45,33,True,0.20388349514563106,0.16091954022988506,0.10344827586206896,0.14705882352941177,190
2022,2022_CHA_WAS,CHA,WAS,36,53,False,0.16666666666666666,0.23711340206185566,0.06666666666666667,0.20588235294117646,199
